Route_ID,timestamp,latitude,longitude
0_Austin_Los Angeles,2024-07-09 14:52:14.314561,31.777512,-106.425747
0_Austin_Los Angeles,2024-07-09 15:02:18.879781,31.759026,-106.498245
0_Austin_Los Angeles,2024-07-09 15:12:23.445001,31.800323,-106.519953
0_Austin_Los Angeles,2024-07-09 15:22:28.010221,31.84076,-106.570713
0_Austin_Los Angeles,2024-07-09 15:32:32.575441,32.052052,-106.600413
0_Austin_Los Angeles,2024-07-09 15:42:37.140661,32.264965,-106.737341
0_Austin_Los Angeles,2024-07-09 15:52:41.705881,32.286851,-106.841461
0_Austin_Los Angeles,2024-07-09 16:02:46.271101,32.26535,-106.981946
0_Austin_Los Angeles,2024-07-09 16:12:50.836321,32.242035,-107.251072
0_Austin_Los Angeles,2024-07-09 16:22:55.401541,32.236337,-107.389305
0_Austin_Los Angeles,2024-07-09 16:32:59.966761,32.277607,-107.706936
0_Austin_Los Angeles,2024-07-09 16:43:04.531981,32.243346,-107.980864
0_Austin_Los Angeles,2024-07-09 16:53:09.097201,32.179893,-108.385132
0_Austin_Los Angeles,2024-07-09 17:03:13.662421,32.327441,-108.63261
0_Austin_Los Angeles,2024-07-09 17:13:18.227641,32.354739,-108.749532
0_Austin_Los Angeles,2024-07-09 17:23:22.792861,32.237887,-108.95397
0_Austin_Los Angeles,2024-07-09 17:33:27.358081,32.241004,-109.106719
0_Austin_Los Angeles,2024-07-09 17:43:31.923301,32.275514,-109.258269
0_Austin_Los Angeles,2024-07-09 17:53:36.488521,32.305164,-109.387714
0_Austin_Los Angeles,2024-07-09 18:03:41.053741,32.330045,-109.513703
0_Austin_Los Angeles,2024-07-09 18:13:45.618961,32.348826,-109.742093
0_Austin_Los Angeles,2024-07-09 18:23:50.184181,32.227999,-109.873966
0_Austin_Los Angeles,2024-07-09 18:33:54.749401,32.086679,-110.04321
0_Austin_Los Angeles,2024-07-09 18:43:59.314621,31.968354,-110.245213
0_Austin_Los Angeles,2024-07-09 18:54:03.879841,31.970779,-110.328975
0_Austin_Los Angeles,2024-07-09 19:04:08.445061,31.965654,-110.460674
0_Austin_Los Angeles,2024-07-09 19:14:13.010281,31.985766,-110.565191
0_Austin_Los Angeles,2024-07-09 19:24:17.575501,31.997492,-110.65918
0_Austin_Los Angeles,2024-07-09 19:34:22.140721,32.044778,-110.744838
0_Austin_Los Angeles,2024-07-09 19:44:26.705941,32.132489,-110.885894
0_Austin_Los Angeles,2024-07-09 19:54:31.271161,32.174189,-110.93869
0_Austin_Los Angeles,2024-07-09 20:04:35.836381,32.198035,-110.978641
0_Austin_Los Angeles,2024-07-09 20:14:40.401601,32.258584,-110.999965
0_Austin_Los Angeles,2024-07-09 20:24:44.966821,32.331759,-111.05952
0_Austin_Los Angeles,2024-07-09 20:34:49.532041,32.445063,-111.192163
0_Austin_Los Angeles,2024-07-09 20:44:54.097261,32.647692,-111.393046
0_Austin_Los Angeles,2024-07-09 20:54:58.662481,32.735042,-111.549868
0_Austin_Los Angeles,2024-07-09 21:05:03.227701,32.858569,-111.687016
0_Austin_Los Angeles,2024-07-09 21:15:07.792921,33.028523,-111.773004
0_Austin_Los Angeles,2024-07-09 21:25:12.358141,33.277826,-111.965276
0_Austin_Los Angeles,2024-07-09 21:35:16.923361,33.333708,-111.972064
0_Austin_Los Angeles,2024-07-09 21:45:21.488581,33.405098,-111.968456
0_Austin_Los Angeles,2024-07-09 21:55:26.053801,33.427244,-112.034001
0_Austin_Los Angeles,2024-07-09 22:05:30.619021,33.462156,-112.054102
0_Austin_Los Angeles,2024-07-09 22:15:35.184241,33.462893,-112.165938
0_Austin_Los Angeles,2024-07-09 22:25:39.749461,33.458151,-112.314102
0_Austin_Los Angeles,2024-07-09 22:35:44.314681,33.462283,-112.418947
0_Austin_Los Angeles,2024-07-09 22:45:48.879901,33.44354,-112.560512
0_Austin_Los Angeles,2024-07-09 22:55:53.445121,33.443304,-112.694801
0_Austin_Los Angeles,2024-07-09 23:05:58.010341,33.521545,-113.073465
0_Austin_Los Angeles,2024-07-09 23:16:02.575561,33.563987,-113.318092
0_Austin_Los Angeles,2024-07-09 23:26:07.140781,33.615135,-113.658903
0_Austin_Los Angeles,2024-07-09 23:36:11.706001,33.647225,-113.888154
0_Austin_Los Angeles,2024-07-09 23:46:16.271221,33.66891,-114.04099
0_Austin_Los Angeles,2024-07-09 23:56:20.836441,33.66719,-114.186619
0_Austin_Los Angeles,2024-07-10 00:06:25.401661,33.639154,-114.387462
0_Austin_Los Angeles,2024-07-10 00:16:29.966881,33.606468,-114.537267
0_Austin_Los Angeles,2024-07-10 00:26:34.532101,33.6079,-114.905897
0_Austin_Los Angeles,2024-07-10 00:36:39.097321,33.710571,-115.411752
0_Austin_Los Angeles,2024-07-10 00:46:43.662541,33.666369,-115.892872
0_Austin_Los Angeles,2024-07-10 00:56:48.227761,33.699635,-116.065662
0_Austin_Los Angeles,2024-07-10 01:06:52.792981,33.71521,-116.176698
0_Austin_Los Angeles,2024-07-10 01:16:57.358201,33.75427,-116.283393
0_Austin_Los Angeles,2024-07-10 01:27:01.923421,33.82531,-116.41745
0_Austin_Los Angeles,2024-07-10 01:37:06.488641,33.911419,-116.588969
0_Austin_Los Angeles,2024-07-10 01:47:11.053861,33.92125,-116.712888
0_Austin_Los Angeles,2024-07-10 01:57:15.619081,33.927995,-116.846286
0_Austin_Los Angeles,2024-07-10 02:07:20.184301,33.931462,-116.986167
0_Austin_Los Angeles,2024-07-10 02:17:24.749521,33.980253,-117.05068
0_Austin_Los Angeles,2024-07-10 02:27:29.314741,34.036409,-117.148617
0_Austin_Los Angeles,2024-07-10 02:37:33.879961,34.066713,-117.2147
0_Austin_Los Angeles,2024-07-10 02:47:38.445181,34.065004,-117.313623
0_Austin_Los Angeles,2024-07-10 02:57:43.010401,34.066952,-117.454945
0_Austin_Los Angeles,2024-07-10 03:07:47.575621,34.068159,-117.600902
0_Austin_Los Angeles,2024-07-10 03:17:52.140841,34.078487,-117.741233
0_Austin_Los Angeles,2024-07-10 03:27:56.706061,34.068497,-117.850446
0_Austin_Los Angeles,2024-07-10 03:38:01.271281,34.065532,-117.99719
0_Austin_Los Angeles,2024-07-10 03:48:05.836501,34.072719,-118.055515
0_Austin_Los Angeles,2024-07-10 03:58:10.401721,34.063516,-118.16118
0_Austin_Los Angeles,2024-07-10 04:08:14.966941,34.054926,-118.2207
1_Austin_Los Angeles,2024-07-09 04:27:31.270921,30.267115,-97.743072
1_Austin_Los Angeles,2024-07-09 04:38:48.730121,30.307975,-97.711203
1_Austin_Los Angeles,2024-07-09 04:50:06.189321,30.370428,-97.720457
1_Austin_Los Angeles,2024-07-09 05:01:23.648521,30.437193,-97.775203
1_Austin_Los Angeles,2024-07-09 05:12:41.107721,30.52328,-97.81569
1_Austin_Los Angeles,2024-07-09 05:23:58.566921,30.608244,-97.860438
1_Austin_Los Angeles,2024-07-09 05:35:16.026121,30.676959,-97.879177
1_Austin_Los Angeles,2024-07-09 05:46:33.485321,30.778857,-97.878366
1_Austin_Los Angeles,2024-07-09 05:57:50.944521,30.88745,-97.927691
1_Austin_Los Angeles,2024-07-09 06:09:08.403721,30.928287,-98.001557
1_Austin_Los Angeles,2024-07-09 06:20:25.862921,30.992525,-98.103392
1_Austin_Los Angeles,2024-07-09 06:31:43.322121,31.050611,-98.175017
1_Austin_Los Angeles,2024-07-09 06:43:00.781321,31.091827,-98.20165
1_Austin_Los Angeles,2024-07-09 06:54:18.240521,31.194024,-98.381023
1_Austin_Los Angeles,2024-07-09 07:05:35.699721,31.312669,-98.483224
1_Austin_Los Angeles,2024-07-09 07:16:53.158921,31.451483,-98.569664
1_Austin_Los Angeles,2024-07-09 07:28:10.618121,31.554832,-98.656357
1_Austin_Los Angeles,2024-07-09 07:39:28.077321,31.70115,-98.843493
1_Austin_Los Angeles,2024-07-09 07:50:45.536521,31.728882,-98.978342
1_Austin_Los Angeles,2024-07-09 08:02:02.995721,31.718861,-99.110277
1_Austin_Los Angeles,2024-07-09 08:13:20.454921,31.743989,-99.336018
1_Austin_Los Angeles,2024-07-09 08:24:37.914121,31.827232,-99.434033
1_Austin_Los Angeles,2024-07-09 08:35:55.373321,31.863452,-99.61445
1_Austin_Los Angeles,2024-07-09 08:47:12.832521,31.93262,-99.775373
1_Austin_Los Angeles,2024-07-09 08:58:30.291721,31.949887,-99.960631
1_Austin_Los Angeles,2024-07-09 09:09:47.750921,32.048765,-100.113276
1_Austin_Los Angeles,2024-07-09 09:21:05.210121,32.205739,-100.241556
1_Austin_Los Angeles,2024-07-09 09:32:22.669321,32.365078,-100.358974
1_Austin_Los Angeles,2024-07-09 09:43:40.128521,32.44915,-100.433131
1_Austin_Los Angeles,2024-07-09 09:54:57.587721,32.453539,-100.550349
1_Austin_Los Angeles,2024-07-09 10:06:15.046921,32.571883,-100.717063
1_Austin_Los Angeles,2024-07-09 10:17:32.506121,32.68929,-100.856409
1_Austin_Los Angeles,2024-07-09 10:28:49.965321,32.755719,-100.928352
1_Austin_Los Angeles,2024-07-09 10:40:07.424521,32.86178,-101.026013
1_Austin_Los Angeles,2024-07-09 10:51:24.883721,32.940875,-101.076501
1_Austin_Los Angeles,2024-07-09 11:02:42.342921,33.01138,-101.172786
1_Austin_Los Angeles,2024-07-09 11:13:59.802121,33.110402,-101.270018
1_Austin_Los Angeles,2024-07-09 11:25:17.261321,33.183656,-101.372433
1_Austin_Los Angeles,2024-07-09 11:36:34.720521,33.220757,-101.437346
1_Austin_Los Angeles,2024-07-09 11:47:52.179721,33.411738,-101.628949
1_Austin_Los Angeles,2024-07-09 11:59:09.638921,33.47503,-101.696821
1_Austin_Los Angeles,2024-07-09 12:10:27.098121,33.527327,-101.809167
1_Austin_Los Angeles,2024-07-09 12:21:44.557321,33.550626,-101.855385
1_Austin_Los Angeles,2024-07-09 12:33:02.016521,33.581471,-101.855156
1_Austin_Los Angeles,2024-07-09 12:44:19.475721,33.622017,-101.901278
1_Austin_Los Angeles,2024-07-09 12:55:36.934921,33.675404,-101.982007
1_Austin_Los Angeles,2024-07-09 13:06:54.394121,33.708577,-102.020471
1_Austin_Los Angeles,2024-07-09 13:18:11.853321,33.81704,-102.179438
1_Austin_Los Angeles,2024-07-09 13:29:29.312521,33.904884,-102.335517
1_Austin_Los Angeles,2024-07-09 13:40:46.771721,33.995463,-102.420867
1_Austin_Los Angeles,2024-07-09 13:52:04.230921,34.197944,-102.682368
1_Austin_Los Angeles,2024-07-09 14:03:21.690121,34.297959,-102.842296
1_Austin_Los Angeles,2024-07-09 14:14:39.149321,34.378026,-103.001181
1_Austin_Los Angeles,2024-07-09 14:25:56.608521,34.389433,-103.068988
1_Austin_Los Angeles,2024-07-09 14:37:14.067721,34.395897,-103.17246
1_Austin_Los Angeles,2024-07-09 14:48:31.526921,34.400781,-103.220489
1_Austin_Los Angeles,2024-07-09 14:59:48.986121,34.405206,-103.2998
1_Austin_Los Angeles,2024-07-09 15:11:06.445321,34.410605,-103.397375
1_Austin_Los Angeles,2024-07-09 15:22:23.904521,34.424553,-103.632645
1_Austin_Los Angeles,2024-07-09 15:33:41.363721,34.449739,-103.912479
1_Austin_Los Angeles,2024-07-09 15:44:58.822921,34.443907,-104.122047
1_Austin_Los Angeles,2024-07-09 15:56:16.282121,34.487112,-104.245621
1_Austin_Los Angeles,2024-07-09 16:07:33.741321,34.65805,-104.32845
1_Austin_Los Angeles,2024-07-09 16:18:51.200521,34.880724,-104.588029
1_Austin_Los Angeles,2024-07-09 16:30:08.659721,34.951429,-104.717655
1_Austin_Los Angeles,2024-07-09 16:41:26.118921,34.995392,-105.372421
1_Austin_Los Angeles,2024-07-09 16:52:43.578121,35.005394,-105.845696
1_Austin_Los Angeles,2024-07-09 17:04:01.037321,35.085119,-106.24596
1_Austin_Los Angeles,2024-07-09 17:15:18.496521,35.110422,-106.308678
1_Austin_Los Angeles,2024-07-09 17:26:35.955721,35.099283,-106.366501
1_Austin_Los Angeles,2024-07-09 17:37:53.414921,35.080318,-106.406914
1_Austin_Los Angeles,2024-07-09 17:49:10.874121,35.061424,-106.462683
1_Austin_Los Angeles,2024-07-09 18:00:28.333321,35.103959,-106.586938
1_Austin_Los Angeles,2024-07-09 18:11:45.792521,35.105,-106.673649
1_Austin_Los Angeles,2024-07-09 18:23:03.251721,35.058747,-106.813369
1_Austin_Los Angeles,2024-07-09 18:34:20.710921,35.004653,-107.047431
1_Austin_Los Angeles,2024-07-09 18:45:38.170121,35.009288,-107.318592
1_Austin_Los Angeles,2024-07-09 18:56:55.629321,35.04652,-107.505432
1_Austin_Los Angeles,2024-07-09 19:08:13.088521,35.070634,-107.676238
1_Austin_Los Angeles,2024-07-09 19:19:30.547721,35.14745,-107.860278
1_Austin_Los Angeles,2024-07-09 19:30:48.006921,35.296108,-107.988499
1_Austin_Los Angeles,2024-07-09 19:42:05.466121,35.393917,-108.211176
1_Austin_Los Angeles,2024-07-09 19:53:22.925321,35.472872,-108.41816
1_Austin_Los Angeles,2024-07-09 20:04:40.384521,35.532338,-108.645708
1_Austin_Los Angeles,2024-07-09 20:15:57.843721,35.528821,-108.750644
1_Austin_Los Angeles,2024-07-09 20:27:15.302921,35.493447,-108.874935
1_Austin_Los Angeles,2024-07-09 20:38:32.762121,35.370617,-109.0417
1_Austin_Los Angeles,2024-07-09 20:49:50.221321,35.282423,-109.203302
1_Austin_Los Angeles,2024-07-09 21:01:07.680521,35.192302,-109.427982
1_Austin_Los Angeles,2024-07-09 21:12:25.139721,35.104824,-109.610151
1_Austin_Los Angeles,2024-07-09 21:23:42.598921,35.022835,-109.847138
1_Austin_Los Angeles,2024-07-09 21:35:00.058121,34.944288,-110.124869
1_Austin_Los Angeles,2024-07-09 21:46:17.517321,34.925416,-110.263924
1_Austin_Los Angeles,2024-07-09 21:57:34.976521,34.969448,-110.43392
1_Austin_Los Angeles,2024-07-09 22:08:52.435721,35.017623,-110.673166
1_Austin_Los Angeles,2024-07-09 22:20:09.894921,35.044323,-110.755936
1_Austin_Los Angeles,2024-07-09 22:31:27.354121,35.10317,-110.993061
1_Austin_Los Angeles,2024-07-09 22:42:44.813321,35.159652,-111.266659
1_Austin_Los Angeles,2024-07-09 22:54:02.272521,35.202373,-111.470008
1_Austin_Los Angeles,2024-07-09 23:05:19.731721,35.192259,-111.621515
1_Austin_Los Angeles,2024-07-09 23:16:37.190921,35.176855,-111.673291
1_Austin_Los Angeles,2024-07-09 23:27:54.650121,35.249188,-111.855774
1_Austin_Los Angeles,2024-07-09 23:39:12.109321,35.25994,-112.028955
1_Austin_Los Angeles,2024-07-09 23:50:29.568521,35.261567,-112.188268
1_Austin_Los Angeles,2024-07-10 00:01:47.027721,35.219661,-112.280628
1_Austin_Los Angeles,2024-07-10 00:13:04.486921,35.216819,-112.396486
1_Austin_Los Angeles,2024-07-10 00:24:21.946121,35.220571,-112.497805
1_Austin_Los Angeles,2024-07-10 00:35:39.405321,35.287042,-112.807626
1_Austin_Los Angeles,2024-07-10 00:46:56.864521,35.293832,-113.031186
1_Austin_Los Angeles,2024-07-10 00:58:14.323721,35.20893,-113.273719
1_Austin_Los Angeles,2024-07-10 01:09:31.782921,35.189655,-113.443089
1_Austin_Los Angeles,2024-07-10 01:20:49.242121,35.162027,-113.537342
1_Austin_Los Angeles,2024-07-10 01:32:06.701321,35.160072,-113.702393
1_Austin_Los Angeles,2024-07-10 01:43:24.160521,35.217434,-114.03518
1_Austin_Los Angeles,2024-07-10 01:54:41.619721,35.132185,-114.105304
1_Austin_Los Angeles,2024-07-10 02:05:59.078921,34.911722,-114.153245
1_Austin_Los Angeles,2024-07-10 02:17:16.538121,34.754437,-114.217742
1_Austin_Los Angeles,2024-07-10 02:28:33.997321,34.724861,-114.413348
1_Austin_Los Angeles,2024-07-10 02:39:51.456521,34.726069,-114.543003
1_Austin_Los Angeles,2024-07-10 02:51:08.915721,34.845823,-114.61422
1_Austin_Los Angeles,2024-07-10 03:02:26.374921,34.881782,-114.791128
1_Austin_Los Angeles,2024-07-10 03:13:43.834121,34.845486,-114.969895
1_Austin_Los Angeles,2024-07-10 03:25:01.293321,34.806492,-115.256695
1_Austin_Los Angeles,2024-07-10 03:36:18.752521,34.7288,-115.602238
1_Austin_Los Angeles,2024-07-10 03:47:36.211721,34.733798,-115.866061
1_Austin_Los Angeles,2024-07-10 03:58:53.670921,34.718286,-116.029461
1_Austin_Los Angeles,2024-07-10 04:10:11.130121,34.739191,-116.31212
1_Austin_Los Angeles,2024-07-10 04:21:28.589321,34.829564,-116.687868
1_Austin_Los Angeles,2024-07-10 04:32:46.048521,34.88622,-117.012032
1_Austin_Los Angeles,2024-07-10 04:44:03.507721,34.68105,-117.212935
1_Austin_Los Angeles,2024-07-10 04:55:20.966921,34.395169,-117.405225
1_Austin_Los Angeles,2024-07-10 05:06:38.426121,34.345098,-117.48003
1_Austin_Los Angeles,2024-07-10 05:17:55.885321,34.245958,-117.436745
1_Austin_Los Angeles,2024-07-10 05:29:13.344521,34.13585,-117.496766
1_Austin_Los Angeles,2024-07-10 05:40:30.803721,34.080859,-117.628655
1_Austin_Los Angeles,2024-07-10 05:51:48.262921,34.072415,-117.790524
1_Austin_Los Angeles,2024-07-10 06:03:05.722121,34.072421,-117.926865
1_Austin_Los Angeles,2024-07-10 06:14:23.181321,34.06855,-118.039609
1_Austin_Los Angeles,2024-07-10 06:25:40.640521,34.064859,-118.158236
1_Austin_Los Angeles,2024-07-10 06:36:58.099721,34.053624,-118.222554
0_Austin_Houston,2024-07-09 04:27:31.270921,30.267115,-97.743072
0_Austin_Houston,2024-07-09 04:39:09.814771,30.260409,-97.710596
0_Austin_Houston,2024-07-09 04:50:48.358621,30.223247,-97.680407
0_Austin_Houston,2024-07-09 05:02:26.902471,30.189064,-97.58281
0_Austin_Houston,2024-07-09 05:14:05.446321,30.126148,-97.439784
0_Austin_Houston,2024-07-09 05:25:43.990171,30.100287,-97.277574
0_Austin_Houston,2024-07-09 05:37:22.534021,30.031884,-97.161914
0_Austin_Houston,2024-07-09 05:49:01.077871,29.941757,-97.015616
0_Austin_Houston,2024-07-09 06:00:39.621721,29.92339,-96.875712
0_Austin_Houston,2024-07-09 06:12:18.165571,29.860734,-96.737161
0_Austin_Houston,2024-07-09 06:23:56.709421,29.725557,-96.580586
0_Austin_Houston,2024-07-09 06:35:35.253271,29.748918,-96.293324
0_Austin_Houston,2024-07-09 06:47:13.797121,29.779596,-95.976507
0_Austin_Houston,2024-07-09 06:58:52.340971,29.785067,-95.755762
0_Austin_Houston,2024-07-09 07:10:30.884821,29.784274,-95.505061
0_Austin_Houston,2024-07-09 07:22:09.428671,29.777331,-95.371396
1_Austin_Houston,2024-07-09 04:27:31.270921,30.267115,-97.743072
1_Austin_Houston,2024-07-09 04:39:26.535121,30.321278,-97.695876
1_Austin_Houston,2024-07-09 04:51:21.799321,30.349309,-97.529934
1_Austin_Houston,2024-07-09 05:03:17.063521,30.347466,-97.383176
1_Austin_Houston,2024-07-09 05:15:12.327721,30.279175,-97.242448
1_Austin_Houston,2024-07-09 05:27:07.591921,30.184396,-97.040853
1_Austin_Houston,2024-07-09 05:39:02.856121,30.181673,-96.930636
1_Austin_Houston,2024-07-09 05:50:58.120321,30.15069,-96.790883
1_Austin_Houston,2024-07-09 06:02:53.384521,30.162507,-96.616448
1_Austin_Houston,2024-07-09 06:14:48.648721,30.18498,-96.491124
1_Austin_Houston,2024-07-09 06:26:43.912921,30.142654,-96.362416
1_Austin_Houston,2024-07-09 06:38:39.177121,30.130788,-96.22549
1_Austin_Houston,2024-07-09 06:50:34.441321,30.090526,-96.028283
1_Austin_Houston,2024-07-09 07:02:29.705521,29.985545,-95.734031
1_Austin_Houston,2024-07-09 07:14:24.969721,29.889806,-95.583786
1_Austin_Houston,2024-07-09 07:26:20.233921,29.813857,-95.391284
1_Austin_Houston,2024-07-09 07:38:15.498121,29.76013,-95.370182
0_Austin_Philadelphia,2024-07-09 04:27:31.270921,30.267115,-97.743072
0_Austin_Philadelphia,2024-07-09 04:37:58.149481,30.321726,-97.706722
0_Austin_Philadelphia,2024-07-09 04:48:25.028041,30.45144,-97.666302
0_Austin_Philadelphia,2024-07-09 04:58:51.906601,30.60732,-97.686264
0_Austin_Philadelphia,2024-07-09 05:09:18.785161,30.76854,-97.628236
0_Austin_Philadelphia,2024-07-09 05:19:45.663721,30.958161,-97.533627
0_Austin_Philadelphia,2024-07-09 05:30:12.542281,31.0774,-97.415688
0_Austin_Philadelphia,2024-07-09 05:40:39.420841,31.146517,-97.326876
0_Austin_Philadelphia,2024-07-09 05:51:06.299401,31.2836,-97.257346
0_Austin_Philadelphia,2024-07-09 06:01:33.177961,31.403365,-97.204825
0_Austin_Philadelphia,2024-07-09 06:12:00.056521,31.544346,-97.126492
0_Austin_Philadelphia,2024-07-09 06:22:26.935081,31.610475,-97.103381
0_Austin_Philadelphia,2024-07-09 06:32:53.813641,31.752004,-97.104015
0_Austin_Philadelphia,2024-07-09 06:43:20.692201,31.869287,-97.08216
0_Austin_Philadelphia,2024-07-09 06:53:47.570761,31.990943,-97.104148
0_Austin_Philadelphia,2024-07-09 07:04:14.449321,32.105117,-97.008654
0_Austin_Philadelphia,2024-07-09 07:14:41.327881,32.195623,-96.899416
0_Austin_Philadelphia,2024-07-09 07:25:08.206441,32.32385,-96.859692
0_Austin_Philadelphia,2024-07-09 07:35:35.085001,32.427489,-96.861787
0_Austin_Philadelphia,2024-07-09 07:46:01.963561,32.555198,-96.822343
0_Austin_Philadelphia,2024-07-09 07:56:28.842121,32.690295,-96.822982
0_Austin_Philadelphia,2024-07-09 08:06:55.720681,32.756154,-96.809493
0_Austin_Philadelphia,2024-07-09 08:17:22.599241,32.785675,-96.767579
0_Austin_Philadelphia,2024-07-09 08:27:49.477801,32.79979,-96.676274
0_Austin_Philadelphia,2024-07-09 08:38:16.356361,32.878158,-96.514414
0_Austin_Philadelphia,2024-07-09 08:48:43.234921,32.928317,-96.389435
0_Austin_Philadelphia,2024-07-09 08:59:10.113481,32.994795,-96.246847
0_Austin_Philadelphia,2024-07-09 09:09:36.992041,33.097929,-96.10649
0_Austin_Philadelphia,2024-07-09 09:20:03.870601,33.133409,-96.046404
0_Austin_Philadelphia,2024-07-09 09:30:30.749161,33.131372,-95.804748
0_Austin_Philadelphia,2024-07-09 09:40:57.627721,33.116282,-95.605967
0_Austin_Philadelphia,2024-07-09 09:51:24.506281,33.149189,-95.444436
0_Austin_Philadelphia,2024-07-09 10:01:51.384841,33.159357,-95.18833
0_Austin_Philadelphia,2024-07-09 10:12:18.263401,33.230455,-94.883432
0_Austin_Philadelphia,2024-07-09 10:22:45.141961,33.392277,-94.588734
0_Austin_Philadelphia,2024-07-09 10:33:12.020521,33.46849,-94.33211
